"census_tract","femaleP","childP","Ov70P","IncomeBl10KP","Income50K200KP","IncomeOv200KP","InLaborP","ByCarP","ByCabMotorBicycleP","CommuteOv20minP","NHwhiteP","blackP","AmIndP","asianP","hisP","minDisHosp","FQHCdrivetime","FQHCcount","Hospdrivetime","Hospcount","Rxdrivetime","Rxcount","MHdrivetime","MHcount","noHSP","disbP","SDOH","unempP","povP","pciE","NoIntPct","essnWrkP","vacantP","mobileP"
17031802100,50.2724404932607,34.2127903642099,8.08718095784342,3.19240724762727,44.1760138050043,36.8421052631579,64.8995983935743,43.574297188755,0,37.0682730923695,88.3567536564382,0.344135359908231,0,3.98623458560367,1.31918554631488,3.42,7.86,98,7,38,2.82,549,8.67,62,3.09,7.3,2,6.6,5,65458,7.17,14.49,7.64,0
17097864303,49.1537053979872,31.2442817932296,7.70814272644099,4.70430107526882,56.9220430107527,29.9731182795699,67.1765065769348,50.5047415111655,0.214132762312634,42.5206485163659,89.3870082342177,1.80695333943275,0,2.42451967063129,4.87191216834401,2.69,23.55,9,8.64,7,8.85,148,18.7,9,0.63,10,3,3.9,6.3,62823,3.24,19.67,4.14,0.78
17031030603,46.2128966223132,17.1443193449335,4.75946775844422,19.4805194805195,18.8311688311688,2.11038961038961,72.4893487522824,15.581253804017,5.78210590383445,54.0474741326841,35.9774820880246,36.8474923234391,3.83828045035824,10.388945752303,11.4636642784033,1.43,1.07,185,3.12,50,1.07,585,1.07,90,4.88,7.6,6,4.3,23.9,38579,13.81,39.06,10.5,0
17031410800,49.8588899341486,20.9156475384133,8.27845719661336,15.6058751529988,39.718482252142,4.77356181150551,62.4664879356568,17.3113749521256,3.06396016851781,31.2906932209881,36.8140482910003,37.4412041392286,2.79084352461587,10.2853559109439,11.5710253998119,1.33,2.7,216,2.7,53,0,581,4.5,89,1.89,9.6,6,6.1,21.5,33980,17.56,16.71,5.53,0.91
17043846308,55.4480174836091,25.1014673743366,3.933812051202,0.385208012326656,68.1047765793529,3.54391371340524,78.6635404454865,69.5193434935522,0,46.189917936694,47.4867311895098,9.61598501404933,0,16.7655323134561,22.947236965345,6.43,13.58,28,13.58,19,0,310,13.08,39,6.71,11.9,3,1.5,10.1,34158,14.63,45.2,5.54,0
17031071400,51.1163087391027,7.65468849670423,9.9510950457155,5.9073222497347,54.4747081712062,12.4159886805801,74.1802338913093,26.645264847512,3.64595276312772,48.0394404952992,76.8020412502658,5.33701892409101,0,5.99617265575165,7.61216244950032,1.11,2.92,197,3.24,55,1.33,630,2.69,94,2.51,7.2,6,2.7,16.4,86962,4.98,16.15,8.21,0
17031803607,51.6444090093682,23.7392864261511,10.5042854295396,1.62464985994398,77.8151260504202,8.01120448179272,75.0983284169125,61.1848574237955,0.491642084562439,44.0757128810226,83.6356388279848,0.538170221247758,0,6.77695834163843,7.43472194538569,4.82,7.11,24,11.38,17,3.69,374,7.38,25,2.63,8.1,2,4.2,1.9,43506,2.79,25.93,0,0
17031842200,51.780926847951,3.98314821907315,12.638835695136,11.0332749562172,57.3847051955633,9.9241097489784,73.2779097387173,25.7719714964371,5.54235946159937,47.070467141726,59.7089237839908,15.5112983531214,0,10.0344695518958,15.3581003446955,2.09,2.2,199,4.96,61,0,687,3.89,99,3.71,13.2,6,1.9,9,75032,12,16.88,7.37,0
17031813802,49.1042805958891,30.1150292287385,4.62002640015086,10.142954390742,36.6235534377127,0.612661674608577,62.2631977772165,49.0527911088659,1.43975751452387,42.1571103814094,6.3737507071469,5.33660192343956,0.490288515934377,1.64058080331888,87.0262115783519,1.94,2.16,200,4.74,61,1.92,738,0,105,34.14,7.9,5,7.4,16.3,14838,18.47,73.24,6.05,0
17031020702,48.531109685696,27.6972418216806,8.35150737652341,9.15929203539823,50.929203539823,1.41592920353982,68.5577241151174,47.5686404234204,0.231558054912339,43.9133311280185,46.7992302758178,8.17190506735087,0,23.37395766517,18.4733803720334,1.79,1.65,176,3.77,49,0,589,3.77,89,19.76,9.2,5,9.3,22.1,18245,15.23,59.7,8.97,0
17031770901,51.6723919725185,20.9003796781775,14.5181703127825,6.797583081571,55.1863041289023,4.17925478348439,57.6120052196607,44.5411048281862,0.804697694649848,40.6263592866464,85.373350207919,0.343518351111915,0,6.97884650153679,7.30428493943229,1.59,12.07,156,5.11,55,2.47,705,9.6,100,12.25,8.4,7,4.4,9.6,35733,25.66,46.87,4.25,0.47
17031030200,51.1712054846696,16.4920967434774,7.71281660636069,8.33670578713072,48.846620801295,8.37717523269931,71.3480710879931,31.3610749891634,3.07758994364976,54.8547897702644,70.6912968958294,5.25614168729766,0.0380879832412874,4.74195391354028,18.8345077128166,2.03,1.67,183,3.98,51,0,584,2.14,90,7.78,11,6,5.8,14.3,44456,12.68,28.51,8.64,0
17031800800,50.2772643253235,23.4288354898336,18.1146025878004,4.17972831765935,59.0386624869384,22.3615464994775,64.6430578976953,49.6346261944913,0.674536256323777,29.9044406970208,81.3770794824399,0.831792975970425,0,15.2957486136784,2.49537892791128,3.78,9.18,102,8.19,39,5.03,526,0,62,1.37,10.4,2,0.7,5.6,78857,4.85,24.91,12.28,0
17089851400,51.8586572438163,33.5406360424028,3.59010600706714,9.46643717728055,51.4629948364888,2.40963855421687,69.4243232939382,54.1364849409074,1.75371711780404,32.9012581014106,19.321554770318,5.00353356890459,0,2.5583038869258,68.8197879858657,4.16,3.18,23,8.96,11,0,192,3.18,20,41.59,6.1,5,14.3,16.4,18134,14.75,71.91,9.8,0
17031836900,57.78859527121,39.8470097357441,5.28511821974965,23.8307349665924,26.5033407572383,0,47.3259334006055,20.686175580222,4.33905146316852,25.832492431887,2.08623087621697,91.2378303198887,0,1.11265646731572,5.56328233657858,0.77,1.5,200,1.61,62,1.64,741,1.61,107,19.75,10.6,4,16.6,40.7,12541,25.95,45.88,23.38,1.02
17097865600,49.0271307207454,29.0764593039189,10.1397643189915,4.43313953488372,36.1918604651163,48.9098837209302,64.6027201145311,39.7279885468862,0.751610594130279,32.4266284896206,93.2036174294327,0.274047684297068,0,1.2332145793368,1.91833379007947,3.33,6.66,37,6.66,18,2.55,286,10.55,35,0,4.4,2,3,5.8,130543,1.95,21.03,0,0
17031835700,75.0865051903114,44.9826989619377,0,54.7738693467337,22.6130653266332,0,57.2289156626506,4.81927710843374,0,4.81927710843374,0,95.3287197231834,0,0,0,1.37,2.15,220,3.68,60,2.15,653,6.19,98,0,0,4,84.9,11.1,13959,11.63,100,0,0
17043845701,52.6002587322122,22.9236739974127,8.8745148771022,5.51445864156019,59.5830531271016,14.4586415601883,73.0053610848313,56.2283191422264,1.0722169662567,41.7218543046358,85.9249676584735,2.14747736093144,0.206985769728331,7.16688227684347,3.69987063389392,4.1,15.72,33,10.28,24,3.08,352,9.76,44,2.66,8.7,2,3.5,2.8,43629,7.53,28.55,4.07,0
17043844502,57.0467746866402,12.6261082237848,33.4148578416386,7.03075957313245,35.6559949780289,20.7156308851224,39.9401396740938,35.5836381775856,0,22.7801795809777,69.8868847447264,1.89544481809844,0,23.1733414857842,3.30174258636503,3.21,12.99,115,4.52,43,0,542,4.52,85,5.33,13.7,7,2.3,5.5,63951,23.79,32,3.11,0
17031807600,51.9721210201172,20.6557896404245,15.8086488198955,4.8024012006003,58.9794897448724,3.2016008004002,60.9843484819913,46.8036960211201,0,32.7550443145389,43.3391414541422,5.43323301124663,0,35.704102645335,7.46079518453984,2.64,4.92,152,6.35,45,0,577,5.49,82,12.01,13.7,2,5,6.6,29115,13.1,46.31,7.44,0
17097863202,52.8617001313567,23.4002627134547,11.5406267592419,2.95404814004376,60.6126914660831,21.2253829321663,65.1445617255622,49.885268471776,0.688389169343736,28.1780633318036,79.2831675736536,1.76393319572152,0,8.01276036779884,9.23250140739351,2.07,12.48,10,9,9,0,131,9,16,3.67,7.4,2,4.9,2.8,55380,3.63,23.26,5.42,2.46
17031540102,61.3550450712416,46.3797615585926,4.5943588252399,39.7260273972603,8.30479452054795,0.684931506849315,55.8333333333333,17.0833333333333,1.11111111111111,25.1388888888889,3.19860424542018,93.8354172724629,0,0,2.67519627798779,2.68,0,120,7.46,30,0,374,9.97,50,18.88,9.5,4,35.3,64.2,12307,24.53,65.24,17.7,0
17031808001,50.6808278867102,24.3464052287582,18.9542483660131,1.21065375302663,62.7925746569814,11.2994350282486,53.4169692967976,39.6170353251898,0.396170353251898,31.1654011224827,57.244008714597,3.62200435729847,0,32.9248366013072,4.65686274509804,3.86,5.23,155,7.53,48,0,606,5.23,82,8.61,13.8,2,4,7.7,40547,13.59,36.52,5.54,0
55059003002,49.66,27.48,8.86,1.63132137030995,58.4556824361066,5.98151169113649,70.3993933265925,59.3781597573306,1.33973710819009,40.2426693629929,93.88,0.84,0,0.9,3.98,14.61,16.21,1,23.45,2,16.23,31,21.65,5,8.77,11.7,3,7.9,12.4,38831,7.77,51.39,22.41,0.94
17031812900,53.959252257929,28.9434992648603,5.52404956941819,2.9034059184813,58.3472920156337,16.2479061976549,70.6064008983717,39.9494665918024,2.94778214486244,44.5536215609208,72.1697122453266,12.6023944549464,0,4.07477420709935,6.42722117202268,0.6,4.02,191,0,60,0,746,2.52,105,1.95,8.5,3,5.6,7.6,48357,8.05,21.1,9.82,0
17197882701,49.5198329853862,25.4279749478079,8.8517745302714,3.71287128712871,60.3960396039604,8.04455445544554,69.4692590646348,59.169732002102,0,30.8460325801366,66.5553235908142,3.25678496868476,0,0.208768267223382,29.5615866388309,1.92,3.89,7,3.89,4,0,118,2.08,13,14.4,11,3,8.1,10.6,31953,9.09,51.22,13.87,0.62
17031031000,50.1379483320793,13.9704038123903,5.66842237271131,2.39209568382735,58.2943317732709,9.51638065522621,86.1830742659758,33.7363270005757,5.32527345998849,60.650546919977,68.8738399799348,3.88763481314271,0,8.92901931276649,14.4720341108603,0.07,2.6,186,0,54,1.63,615,0,93,5.64,6.6,6,4.5,6.8,54487,9.01,21.65,4.71,0
17031271800,59.5656670113754,43.1230610134436,5.27404343329886,26.8939393939394,8.71212121212121,0,50.6600660066007,21.2871287128713,0,23.7623762376238,0.413650465356774,99.5863495346432,0,0,0,0.88,1.85,200,2.7,62,2.25,722,2.42,106,13.88,10,4,11.7,72.2,7143,25,32.64,33.13,0
17031830700,44.1270766540367,12.1830370154474,4.8965316234334,19.3529751588677,38.5326400924321,3.35066435586366,73.1056910569106,20.650406504065,4.42276422764228,50.3739837398374,48.2075196735646,33.6928009326727,0.466336345088895,2.56484989798892,13.2614398134655,0.75,0,188,1.02,53,0,604,0,93,13,12.3,6,7.2,25,35941,17.2,38.38,15.38,0
17031681200,56.0966108297624,39.6182313985197,3.2723022984028,28.5018270401949,23.020706455542,0,59.806708357021,21.0346787947698,0,30.7561114269471,0,93.4164394234515,0,0,4.36306973120374,0.92,0,216,2.27,53,0,579,2.27,93,19.39,17.8,4,27.1,39.2,11945,33.04,56.25,33.88,1.24
17043844001,51.8235584031543,33.0458353868901,12.9866929521932,0.862688713156003,60.0287562904385,22.6455787203451,67.6571038251366,54.5081967213115,1.05874316939891,38.4562841530055,87.2104484967965,0.098570724494825,0,4.48496796451454,7.29423361261705,1.08,11.65,121,3.25,46,0,609,7.3,87,2.94,10.1,2,1.3,1.3,60387,3.43,25.91,4.39,0
17089853400,49.4369814302647,38.1568549980245,2.92374555511655,3.14070351758794,43.2579564489112,1.29815745393635,76.4561352796647,66.5703136291372,0.361323890735655,37.1007371007371,1.60015804030028,5.54128802844725,0.671671276175425,0.45436586329514,92.4041880679573,3.04,5.08,13,6.89,7,2.6,132,5.39,17,53.86,6.2,5,4.1,21.7,15299,20.44,71.92,5.87,0
17043841104,50.1450569069404,21.490738674403,6.62798482481589,0.704225352112676,70.4225352112676,9.57746478873239,74.5474196163199,64.7392596595515,0.756552283166712,45.068900297217,85.5612586476233,0.111582236108012,0.0892657888864093,5.98080785538942,7.02968087480473,4.82,10.09,27,13.46,18,5.76,284,13.46,37,2.51,6.7,2,2.7,4.2,36016,5.47,36.47,4.4,0
17031010100,54.5578851412944,21.1257976298997,2.23336371923428,17.4977334542158,40.9791477787851,0,75.4722146181221,27.1557623870791,4.21571311251027,46.4275937585546,39.8587055606199,39.1066545123063,0,3.78304466727438,13.2178669097539,1.03,0,160,3.23,47,1.73,531,3.23,80,10.75,13.7,4,7,35.8,29482,19.47,35.4,12.8,0
17031340600,59.5480225988701,29.1525423728814,12.2033898305085,41.75,5.75,0,46.5417867435158,10.6628242074928,0,21.6138328530259,0,96.8361581920904,0,0,0.338983050847458,1.96,3.46,215,6.06,58,3.46,651,6.06,96,45.19,18.2,4,44,61.8,9313,44.34,60.28,5.91,0
18089042501,51.5309069901791,36.683997689197,6.19584055459272,11.1856823266219,53.1096196868009,0,68.5405176071277,59.3551124310564,0.827322868052609,33.7505303351718,39.6158290005777,43.7175043327556,0,0.418833044482958,16.3489312536106,1.78,7.34,48,7.34,16,5.8,105,5.8,18,13.22,14.1,4,4.8,12.6,25113,7.87,59.28,3.12,0.57
17111870703,52.4793388429752,28.0812073302192,7.20445562342795,2.24780701754386,68.9144736842105,10.5263157894737,72.5643382352941,62.109375,0.298713235294118,41.015625,90.9270571325907,0.449155587495508,0,1.43729787998563,5.98275242544017,7.75,20.12,4,18.41,2,8.61,47,13.68,10,2.38,7.3,3,4.5,2.4,42513,3.45,41.24,5.54,0
17197881108,50.6647896136399,29.0473955889254,6.25684342249335,2.3972602739726,71.9178082191781,6.80039138943248,75.5620316402998,63.6761032472939,1.16569525395504,48.5428809325562,85.8438917566088,1.1731581417175,0,1.67370561551697,8.41545440325356,1.32,7.28,9,0,4,0,141,0,15,4.63,7,3,5,2.7,37276,3.4,37.78,4.2,2.06
17031824506,54.9643517296013,22.4848164774228,16.0417216794296,0.377833753148615,65.2078085642317,4.62846347607053,65.4464427821105,54.8623269138946,0,40.8721948113958,86.440454185371,1.41272775283866,0,2.6934248745709,7.94824399260628,5.24,12.71,63,11.93,21,0,286,11.93,31,5.97,13.3,2,4.4,1.5,35358,19.9,38.33,1.19,0.24
17089852401,49.2378048780488,26.0553470919325,6.37898686679174,3.52407536636427,58.897418004187,21.4584787159805,69.0973243163775,53.1902381652455,0.852690385180829,40.0617465451338,95.2626641651032,0.809099437148218,0.551125703564728,0.949812382739212,2.08724202626642,8.87,19.49,12,15.57,5,9.36,73,13.74,15,2.46,7.7,2,4.3,5.3,54921,2.96,28.54,0.77,0
18089042607,51.4560192134494,21.915340738517,7.43020114079856,0.450819672131148,73.4426229508197,4.42622950819672,77.8373547810545,65.6121537086685,1.07238605898123,47.1671134941912,75.0075052536776,0.600420294205944,0,1.41098769138397,19.5887120984689,3.78,12.09,36,12.09,15,9.37,87,10.65,17,5.36,8.4,3,3.8,1.7,36933,6.19,45.2,3.88,0.27
55059001300,54.3590850237376,33.6642209753992,7.27233491583945,9.13705583756345,44.8604060913706,0.697969543147208,67.6661514683153,56.1978361669243,0.556414219474498,27.8516228748068,51.5537332757877,12.7967198964178,0.474751834268451,0.971083297367285,26.8018990073371,3.5,5.61,11,8.03,8,3.14,80,3.5,26,13.75,13.7,4,7.3,19.6,20188,8.95,55.42,4.48,0.55
17197880901,53.0540131246845,21.4369846878681,20.8480565371025,9.15213946117274,50.554675118859,0.673534072900159,54.4994944388271,46.0869565217391,0.465116279069767,29.9696663296259,75.5847215211173,3.48308934881373,0,4.30758875988558,14.437152953054,4.25,9.9,8,12.68,4,0,116,11.43,11,5.87,11.5,1,2.4,8.4,29848,7.46,49.63,2.99,0
17031570400,52.7118644067797,26.8361581920904,6.89265536723164,2.69230769230769,40.1923076923077,0,66.71388101983,43.1303116147309,0.991501416430595,43.9801699716714,13.1638418079096,0.0564971751412429,2.03389830508475,0.96045197740113,84.9152542372881,3.79,2.69,202,7.77,56,1.42,666,4.52,97,30.18,4.8,5,10.4,8.8,18737,28.02,68.1,10.36,0
17097865802,51.1324639670556,31.503088538092,9.74605353466026,2.97619047619048,40.4761904761905,44.047619047619,67.3479087452472,49.3821292775665,1.52091254752852,38.925855513308,90.4941660947152,2.91695264241592,0,2.74536719286205,3.60329444063143,2.91,8.03,39,8.03,19,3.47,356,7.49,34,0.15,6.8,2,5.6,4.2,81590,3.62,25.34,8.89,0
17097861507,49.9486125385406,28.0575539568345,4.93319630010277,0.794438927507448,64.2502482621648,8.54021847070507,72.5557461406518,55.2315608919382,0.257289879931389,32.8902229845626,58.6159643713601,10.8256252141144,0,2.02124015073655,23.1586159643714,3.71,5.14,15,7.86,10,5.76,118,5.76,24,14.76,11.3,2,11.8,6.2,29863,9.84,48.44,10.33,2.09
17089850302,49.3714042190496,30.0021308331558,5.41231621564032,3.68550368550369,47.7272727272727,1.65847665847666,70.1912260967379,62.2328458942632,0.78740157480315,45.5286839145107,41.679096526742,6.43511613040699,1.17195823567015,1.93905817174515,47.3684210526316,5.61,5.42,15,13.44,6,0,148,11.88,13,28.15,7.8,3,6.4,20.1,22997,13.68,54.87,6.81,0
17031031200,39.4197359277276,16.4176511466296,4.15218902015288,28.4206695778748,30.6404657933042,5.89519650655022,62.6944051706726,25.9139567764088,0.96950111088669,48.7376287618663,44.7706740792217,25.3474635163308,0.972897845726199,16.5740097289785,10.6845031271716,0.52,2.46,182,3.54,52,0,576,2.53,90,22.8,15,6,4.2,26.9,28801,22.56,37.85,11.51,0.45
17043846313,53.4729878721058,18.632855567806,9.01874310915105,2.51086431675519,64.1236117817479,17.3829068083052,75.7567849686848,57.3068893528184,1.93110647181628,43.5020876826722,76.0529217199559,1.52149944873208,0,18.7651598676957,2.20507166482911,4.54,15.13,23,14.66,15,8.86,227,12.35,30,2.53,8.4,2,4,4.4,64319,3.28,21.14,1.21,0.67
17031251300,57.5757575757576,21.4255228339735,8.898847631242,14.8172757475083,31.5614617940199,1.52823920265781,52.3981433728726,25.0644662197009,0.72202166064982,32.5167612171222,3.69184805804524,85.7447716602646,0,0,10.179257362356,0.77,4.01,185,4.29,59,1.92,684,5.44,102,26.26,22.8,4,19,23.4,17858,33.5,58.12,25.19,1.14
17031824114,51.5267908584598,26.6564240445554,10.2362204724409,2.38741182854042,63.1578947368421,15.5724362452523,68.7792848335388,54.7225647348952,0,42.4907521578298,83.906280007682,3.13040138275398,0,8.06606491261763,3.89859804109852,6.64,26.39,11,18.38,6,12.5,134,12.5,10,2.1,7.3,2,5,3,54615,3.9,32.29,4.02,0.41
17031824113,51.9138077686419,25.1913807768642,10.9866742273887,1.59551530832255,69.9008193186718,8.23630875377318,66.3194444444444,53.3506944444444,0.208333333333333,44.9826388888889,84.5761270201304,0.127587184576127,0,5.11766373688687,9.11539552027219,7.49,18.1,26,13.48,14,0,257,7.59,31,11.02,14.6,3,4.6,3,40006,4.69,54.39,0,0
17031805105,54.0730530668504,30.0068917987595,4.98966230186079,2.06677265500795,58.6248012718601,0.715421303656598,76.1065266316579,59.1147786946737,1.18154538634659,32.1080270067517,34.5279117849759,10.7925568573398,0,8.4631288766368,43.8456237077877,1.78,5.62,49,5.62,27,0,519,11.46,50,30.92,7.3,5,5.2,8.1,25880,16.09,56.47,9.52,0
17031010501,57.168458781362,12.1351766513057,7.93650793650794,16.5296408481177,27.8234530506274,0.519255733448724,72.661662817552,22.9503464203233,0.866050808314088,45.6697459584296,54.7619047619048,29.7235023041475,0,4.42908346134153,5.60675883256528,2,2.43,169,5.33,47,2.43,526,2.43,79,3.94,13.7,6,8.7,20.7,29890,21.02,47.67,8.56,0
17031801500,54.6320206584893,22.4822466107166,22.7243382827631,5.57700557700558,47.1471471471471,23.8524238524239,44.5231071779744,33.1760078662734,0.629301868239921,23.992133726647,86.6204002582311,4.18011620400258,0.371207230471272,5.229180116204,1.3234344738541,4.74,10.83,63,9.77,25,0,454,0,46,4.37,11.6,2,4.1,2.6,60644,3.67,22.1,9.26,0
17031801605,50.5251520176893,20.8586696148885,19.126589275843,2.10618692408951,56.2527424308907,25.4497586660816,56.9741532976827,41.0873440285205,1.22549019607843,32.7762923351159,81.27879122904,0.0184263865855906,0,14.1698912843191,2.52441496222591,3.77,11.04,21,6.31,19,0,358,6.24,31,5.16,10.3,2,2,1.1,69436,5.79,18.86,5.34,0
17043846004,55.5921052631579,20.0383771929825,26.6173245614035,7.38671632526381,46.8032278088144,4.46927374301676,52.485284499673,43.0019620667103,0.359712230215827,29.5291039895356,73.6842105263158,10.2247807017544,0,7.62061403508772,10.6907894736842,5.55,16.61,38,10.99,22,0,318,5.29,45,3.12,23.7,2,3,5.8,35948,17.19,32.54,6.33,0
17197883507,47.8989494747374,26.1380690345173,9.32966483241621,0.625488663017983,71.30570758405,9.38232994526974,71.3242299142585,55.2873928231185,1.11146395681169,47.4436328993331,93.471735867934,1.42571285642821,0,0.500250125062531,4.60230115057529,12.87,9.88,14,23.75,6,10.95,102,16.52,14,4.14,9.6,2,4.7,2.1,37174,4.78,53.61,8.3,0.57
17197881002,51.2403100775194,25.3294573643411,11.4728682170543,4.37158469945355,66.9945355191257,6.88524590163934,65.9266409266409,56.6119691119691,0.844594594594595,43.7258687258687,91.9573643410853,0.891472868217054,0,0.387596899224806,6.76356589147287,7.19,17.63,18,17.91,12,4.54,242,12.12,27,4.33,11.5,2,4.2,4.6,40248,7.01,37.29,2.62,0.37
17197883304,51.9782393669634,22.6013847675569,8.25914935707221,7.12290502793296,60.7541899441341,8.79888268156425,67.6590776415645,57.4430823117338,0.583771161704612,44.1330998248687,88.0811078140455,0,0,0,11.9188921859545,19.82,37.63,0,42.57,0,17.47,2,33.4,0,7.04,9.1,2,3,10.5,35227,11.34,54.64,10.1,1.97
17031120100,52.7748691099476,30.2879581151832,11.7015706806283,3.41394025604552,66.7140825035562,15.0071123755334,66.8435951875442,51.6985138004246,0,45.3998584571833,84.5287958115183,0.31413612565445,0,1.38743455497382,10.4712041884817,2.99,7.05,155,9.17,51,0,650,7.05,88,3.6,9.2,2,2.6,2.5,55666,9.17,29.26,4.6,0
17031804716,48.7031700288184,25.9558117195005,4.82228626320845,2.05640423031727,68.566392479436,10.2232667450059,77.672799602188,61.362506215813,0.895077076081552,47.1407260069617,43.5350624399616,3.49663784822286,0,30.5283381364073,20.1152737752161,1.94,14.91,24,6.66,16,0,278,5.52,19,8.03,9.1,3,7,4.4,36479,1.97,33.93,7.57,0
17197883208,54.6224178801219,20.149001015916,19.2685404673214,4.88922841864018,49.0450725744843,1.90985485103132,55.2244897959184,46.8571428571429,1.10204081632653,25.3061224489796,71.2495767016593,5.38435489332882,0,1.89637656620386,15.6112428039282,1.82,3.49,8,6.85,4,0,109,6.17,11,12.27,19.8,1,1.6,12.2,28898,16.54,52.12,7.53,0
17031804000,50.2440106477374,19.2324755989352,11.8012422360248,3.95778364116095,62.7440633245383,1.31926121372032,62.983720309581,52.4953295970109,0.987456631972244,29.7304510274887,76.3087843833185,1.70807453416149,0,5.70097604259095,14.0860692102928,1.84,5.03,28,5.03,18,3.24,392,12.72,35,9.6,12.2,1,4.5,4.7,35826,9.59,41.16,1.79,0
17031804305,49.9934988948121,26.3814848524249,6.03302561435444,2.68595041322314,64.3388429752066,3.80165289256198,77.7851130549596,68.3116025746823,0.198052483908236,53.2101006766793,52.0608503445586,3.79664542972305,0.572097256533611,6.31907424262125,35.7300741125991,2.33,11.15,26,8.54,9,6.34,214,6.34,17,17.21,11.9,3,5.1,3.1,28491,9.54,47.57,5.35,0
17031210900,46.7557874144115,25.9210955330942,5.37985001630258,1.63265306122449,40.734693877551,8.08163265306122,74.2512479201331,50.9983361064892,3.91014975041597,56.0316139767055,43.3974567981741,3.88001304206065,0,2.77143788718618,49.2011737854581,2.43,4.62,196,5.77,61,1.73,698,4.61,97,8.69,8.4,6,0.9,16,36346,11.23,31.89,8.05,0
18089043002,52.2977459374454,23.8511270312773,12.7380744364844,5.90890439064423,49.1177677472302,0.656544932293804,64.2075916791765,51.2760025734506,2.23032382586318,35.8352991636286,91.5603704350865,0.768827538004543,0.192206884501136,1.15324130700681,5.31189935348593,2.36,9.2,21,6.31,11,0,75,6.54,9,4.95,12.7,2,5.3,6.2,29504,12.07,55.27,1.75,3.03
17031200200,48.3764899301274,25.8117550349363,5.09658857377723,10.935441370224,38.6034255599473,0.658761528326746,64.3929753117842,41.3591244591499,0.687197760244337,44.0061084245355,7.80928894369092,2.58939580764488,0.452116728318948,1.87011919441019,86.4364981504316,1.25,2.64,191,4.33,58,3.08,700,5.46,102,30.48,13,5,5.4,21.4,21421,21.19,57.16,8.44,0
17111871301,48.172268907563,27.3739495798319,9.60084033613446,0,63.4886240520043,6.98808234019502,74.443237370994,61.8685497012493,1.19500271591526,42.2324823465508,89.390756302521,0.399159663865546,0,0.92436974789916,8.4453781512605,7.31,12.47,5,10.55,4,0,64,6.89,12,6.94,8.3,2,2.9,4.7,43544,8.09,33.68,5.77,0
17031580100,45.043830074174,30.2764666217127,5.59676331759946,4.88676996424315,29.4398092967819,1.19189511323004,63.4548611111111,37.0659722222222,3.73263888888889,47.4392361111111,5.05731625084289,0.977747808496291,2.49494268374916,24.7808496291301,67.4983142279164,2.57,0,206,5.05,58,3.23,662,0,98,26.08,4.6,5,11.3,18.4,16761,16.05,60.22,15.69,0
17031010503,52.2727272727273,8.85416666666667,23.2007575757576,36.1963190184049,26.1174408413672,4.2068361086766,55.39090444558,19.3152784874808,0.919775166070516,36.2289218191109,56.8655303030303,10.0852272727273,0,16.7140151515152,11.6950757575758,2.59,0,180,5.11,51,0,572,2.8,90,17.2,22.2,6,7.7,48,25568,30.22,36.46,23.05,0
17031032100,50.8002991772625,8.66118175018699,9.76813762154076,16.5714285714286,35.2987012987013,11.4025974025974,72.1624658853749,22.9089741531546,4.84829025525767,55.2255578744582,70.336574420344,8.04786836200449,0,4.03889304412865,14.5699326851159,0.29,0,189,0,53,0,599,0,90,5.18,14.8,6,6.4,23.7,48403,10.09,25.4,13.48,0
17097861505,45.4120879120879,28.2967032967033,4.58791208791209,0.735294117647059,72.7124183006536,10.2941176470588,74.0714285714286,60.7857142857143,0.357142857142857,42.9285714285714,65.1648351648352,7.03296703296703,0,12.2252747252747,11.8956043956044,6.22,8.96,15,11.68,10,4.49,120,6.63,25,4.56,7.5,3,3.5,0.2,45096,3.53,29.98,2.38,0
17031081000,54.0921409214092,9.26829268292683,12.6964769647696,19.9525452976704,43.3779119930975,3.14926660914582,63.5392088827203,13.3657182512144,3.30326162387231,29.5628036086051,66.070460704607,14.7967479674797,0,11.3685636856369,6.82926829268293,0.8,0,202,3.37,58,0,665,3.37,97,7.97,13.7,6,2.6,19.9,49334,13.39,25.74,19.2,0
17031829402,56.2369129524379,30.4516900987137,9.93119952138797,9.29614873837981,33.5325365205843,0,65.7578187650361,47.5942261427426,4.77145148356055,42.3416198877306,27.6398444510918,63.5656595871971,0,1.46574932695184,5.47412503739156,2.61,5.35,28,8.02,10,3.07,142,5.35,15,3.69,10.9,3,6.9,13,21752,19.08,56.91,5.08,2.37
17031838100,48.8397193739881,8.85051268213708,14.3011332973556,33.3614153327717,29.486099410278,2.78011794439764,52.2595596755504,18.4820393974508,0,23.0011587485516,21.64058283864,54.0744738262277,0,15.5963302752294,8.58067997841338,0.43,2.16,202,0,62,2.67,711,0,106,23.77,21.4,6,7.2,36.9,35078,40.45,27.34,15.97,0
17031160700,50.2840447979224,18.5846453497809,7.77471189741925,3.50159163256025,53.1150522964984,5.91177808094588,67.2051381860646,37.6800311405216,1.32347216815882,42.5846632931102,44.0512903749391,5.32381106963155,0.0324622626197046,10.7450089271222,37.4452199318293,1.19,3.57,190,3.78,58,0,674,3.78,95,16.02,8.4,1,4.9,14.6,40513,17.21,43.84,8.84,1.96
