,origin,destination,minutes
4286252,36005028100,36005033400,56.48
4286264,36005028100,36005026300,31.42
4286266,36005028100,36005040100,35.59
4286268,36005028100,36005026500,32.26
4286269,36005028100,36061029500,49.04
4286270,36005028100,36061030300,38.65
4286271,36005028100,36061029700,45.86
4286276,36005028100,36005026702,21.79
4286278,36005028100,36005040900,14.61
4286280,36005028100,36005029301,39.59
4286281,36005028100,36005030100,35.18
4286282,36005028100,36005029500,21.97
4286287,36005028100,36005027900,8.13
4286296,36005028100,36005029600,74.74
4286299,36005028100,36005022403,57.96
4286300,36005028100,36005024800,65.42
4286313,36005028100,36005035800,56.42
4286315,36005028100,36005036000,57.95
4286316,36005028100,36005035600,61.35
4286342,36005028100,36005027600,89.94
4286346,36005028100,36005045600,79.67
4286352,36005028100,36005011000,133.49
4286364,36005028100,36005050400,177.1
4286379,36005028100,36005027402,112.11
4298499,36005006000,36061026500,74.02
4298502,36005006000,36061027500,78.76
4298504,36005006000,36061028700,78.59
4298513,36005006000,36005042500,52.88
4298516,36005006000,36005041900,59.61
4298519,36005006000,36005037600,53.49
4298524,36005006000,36005037800,61.49
4298533,36005006000,36005042300,62.1
4298535,36005006000,36005042100,66.39
4298540,36005006000,36005030900,105.55
4298546,36005006000,36005028100,74.81
4298560,36005006000,36005045101,90.74
4298562,36005006000,36005045102,95.46
4298565,36005006000,36005041800,87.64
4298569,36005006000,36061014300,109.3
4298570,36005006000,36061015200,86.25
4298573,36005006000,36061015802,94.57
4298574,36005006000,36061016002,98.49
4298576,36005006000,36061016200,96.46
4298580,36005006000,36061017800,92.78
4298588,36005006000,36081009900,107.82
4298592,36005006000,36061019500,125.11
4298593,36005006000,36061019900,121.81
4298595,36005006000,36061019701,121.34
4298597,36005006000,36061020300,117.16
4298599,36005006000,36061020500,118.19
4298600,36005006000,36061021100,108.43
4298602,36005006000,36061022302,103.25
4298604,36005006000,36061022301,97.97
4298605,36005006000,36061022500,94.79
4298606,36005006000,36061022900,91.76
4298608,36005006000,36061023300,89.59
4298610,36005006000,36061023700,87.64
4298611,36005006000,36061024100,85.84
4298614,36005006000,36061024700,87.84
4298616,36005006000,36061025500,81.77
4298625,36005006000,36061019200,86.53
4298629,36005006000,36061019800,90.11
4298637,36005006000,36061024200,82.0
4298641,36005006000,36061021000,82.12
4298643,36005006000,36061024000,91.29
4298655,36005006000,36005003700,57.31
4298656,36005006000,36005003500,55.04
4298660,36005006000,36005002400,32.37
4298671,36005006000,36061021703,95.79
4298685,36005006000,36061023100,86.35
4298686,36005006000,36061023600,76.72
4298718,36005006000,36061023501,80.9
4298721,36005006000,36005018900,65.08
4298728,36005006000,36061024500,83.62
4298731,36005006000,36061025100,79.21
4298742,36005006000,36005000200,44.5
4298743,36005006000,36005000400,50.76
4298750,36005006000,36005004800,19.56
4298751,36005006000,36005001600,37.73
4298760,36005006000,36005006400,11.52
4298790,36005006000,36005020100,60.14
4298793,36005006000,36061031100,69.86
4298796,36005006000,36005017100,37.74
4298801,36005006000,36005022902,37.25
4298808,36005006000,36061027300,76.27
4298817,36005006000,36005016300,23.27
4298819,36005006000,36005015700,18.27
4298823,36005006000,36005016100,13.64
4298829,36005006000,36005006000,0.0
4298830,36005006000,36005035900,10.06
4298832,36005006000,36005036300,12.37
4298835,36005006000,36005039500,27.98
4298841,36005006000,36061027700,75.43
4298842,36005006000,36061028100,79.99
4298846,36005006000,36005024300,45.04
4298852,36005006000,36005025100,45.42
4298857,36005006000,36005025300,49.57
4298864,36005006000,36005038100,35.59
4298876,36005006000,36005022401,27.43
4298877,36005006000,36005033400,29.99
4298889,36005006000,36005026300,54.56
4298891,36005006000,36005040100,48.62
4298893,36005006000,36005026500,52.32
4298894,36005006000,36061029500,78.52
4298895,36005006000,36061030300,74.11
4298896,36005006000,36061029700,78.2
4298901,36005006000,36005026702,61.1
4298903,36005006000,36005040900,63.98
4298905,36005006000,36005029301,93.38
4298906,36005006000,36005030100,92.33
4298907,36005006000,36005029500,85.36
4298912,36005006000,36005027900,77.22
4298921,36005006000,36005029600,44.87
4298924,36005006000,36005022403,32.11
4298925,36005006000,36005024800,34.24
4298938,36005006000,36005035800,70.16
4298940,36005006000,36005036000,59.35
4298941,36005006000,36005035600,66.11
4298945,36005006000,36081008700,92.09
4298964,36005006000,36081038302,203.84
4298973,36005006000,36081033100,161.46
4298974,36005006000,36081092900,242.38
4298985,36005006000,36005027600,70.48
4298989,36005006000,36005045600,95.59
4298999,36005006000,36081104700,223.41
4299000,36005006000,36081103900,234.62
4299001,36005006000,36081097300,247.89
4299003,36005006000,36081094500,241.83
4299004,36005006000,36081093900,242.61
4299005,36005006000,36005011000,70.5
4299012,36005006000,36005050400,192.07
4299015,36005006000,36005027402,67.35
4299019,36005006000,36081099705,268.96
4299027,36005006000,36081099100,260.58
4304916,36005042300,36061026500,89.11
4304919,36005042300,36061027500,84.87
4304921,36005042300,36061028700,70.0
4304935,36005042300,36005042500,9.55
4304938,36005042300,36005041900,5.39
4304941,36005042300,36005037600,17.71
4304946,36005042300,36005037800,15.15
4304955,36005042300,36005042300,0.0
4304957,36005042300,36005042100,12.4
4304962,36005042300,36005030900,57.52
4304970,36005042300,36005028100,23.1
4304986,36005042300,36005045101,37.15
4304988,36005042300,36005045102,41.86
4304991,36005042300,36005041800,40.61
4304995,36005042300,36061022900,117.91
4304996,36005042300,36061023300,113.78
4304998,36005042300,36061023700,111.12
4304999,36005042300,36061024100,106.19
4305001,36005042300,36061024700,104.39
4305003,36005042300,36061025500,97.58
4305006,36005042300,36061021000,117.96
4305013,36005042300,36005003700,104.53
4305014,36005042300,36005003500,103.78
4305017,36005042300,36005002400,92.81
4305035,36005042300,36061023100,111.28
4305036,36005042300,36061023600,102.87
4305068,36005042300,36061023501,104.89
4305071,36005042300,36005018900,89.61
4305078,36005042300,36061024500,100.17
4305081,36005042300,36061025100,95.75
4305092,36005042300,36005000200,104.01
4305093,36005042300,36005000400,107.1
4305100,36005042300,36005004800,80.0
4305101,36005042300,36005001600,93.44
4305110,36005042300,36005006400,73.58
4305140,36005042300,36005020100,77.86
4305143,36005042300,36061031100,86.42
4305146,36005042300,36005017100,64.62
4305151,36005042300,36005022902,61.67
4305158,36005042300,36061027300,85.59
4305167,36005042300,36005016300,64.06
4305169,36005042300,36005015700,67.06
4305173,36005042300,36005016100,62.2
4305179,36005042300,36005006000,62.1
4305180,36005042300,36005035900,58.11
4305182,36005042300,36005036300,50.38
4305185,36005042300,36005039500,48.22
4305191,36005042300,36061027700,75.19
4305192,36005042300,36061028100,80.08
4305196,36005042300,36005024300,56.4
4305202,36005042300,36005025100,49.16
4305207,36005042300,36005025300,42.18
4305214,36005042300,36005038100,46.26
4305226,36005042300,36005022401,44.73
4305227,36005042300,36005033400,43.43
4305239,36005042300,36005026300,39.98
4305241,36005042300,36005040100,32.73
4305243,36005042300,36005026500,35.6
4305244,36005042300,36061029500,67.92
4305245,36005042300,36061030300,57.38
4305246,36005042300,36061029700,64.74
4305251,36005042300,36005026702,31.24
4305253,36005042300,36005040900,17.16
4305255,36005042300,36005029301,60.09
4305256,36005042300,36005030100,55.68
4305257,36005042300,36005029500,42.48
4305262,36005042300,36005027900,28.29
4305271,36005042300,36005029600,59.41
4305274,36005042300,36005022403,44.36
4305275,36005042300,36005024800,51.23
4305288,36005042300,36005035800,41.09
4305290,36005042300,36005036000,42.62
4305291,36005042300,36005035600,46.01
4305317,36005042300,36005027600,74.61
4305321,36005042300,36005045600,64.65
4305327,36005042300,36005011000,118.16
4305340,36005042300,36005050400,161.77
4305355,36005042300,36005027402,96.78
4307867,36081008700,36061026500,127.38
4307871,36081008700,36061014300,46.11
4307874,36081008700,36061014402,21.11
4307875,36081008700,36061015200,23.06
4307881,36081008700,36061015802,31.38
4307882,36081008700,36061016002,35.3
4307884,36081008700,36061016200,33.27
4307888,36081008700,36061017800,44.96
4307896,36081008700,36081009900,16.46
4307899,36081008700,36061017100,60.64
4307901,36081008700,36061017500,61.53
4307906,36081008700,36061017900,59.56
4307908,36081008700,36061018300,56.89
4307911,36081008700,36061018700,58.17
4307913,36081008700,36061019100,61.6
4307915,36081008700,36061019500,65.24
4307916,36081008700,36061019900,68.65
4307919,36081008700,36061019701,66.37
4307921,36081008700,36061020300,72.63
4307923,36081008700,36061020500,74.16
4307930,36081008700,36061021100,78.25
4307933,36081008700,36061022302,89.29
4307935,36081008700,36061022301,85.87
4307936,36081008700,36061022500,90.41
4307937,36081008700,36061022900,94.23
4307942,36081008700,36061023300,98.24
4307944,36081008700,36061023700,101.53
4307945,36081008700,36061024100,106.86
4307948,36081008700,36061024700,112.41
4307949,36081008700,36061025500,121.66
4307958,36081008700,36061019200,50.12
4307962,36081008700,36061019800,58.92
4307970,36081008700,36061024200,60.16
4307974,36081008700,36061021000,71.65
4307976,36081008700,36061024000,45.27
4307988,36081008700,36005003700,80.68
4307989,36081008700,36005003500,84.54
4307993,36081008700,36005002400,68.78
4308004,36081008700,36061021703,81.82
4308018,36081008700,36061023100,92.95
4308019,36081008700,36061023600,91.03
4308051,36081008700,36061023501,97.61
4308054,36081008700,36005018900,101.95
4308061,36081008700,36061024500,109.73
4308064,36081008700,36061025100,113.57
4308075,36081008700,36005000200,52.85
4308076,36081008700,36005000400,42.84
4308083,36081008700,36005004800,77.88
4308084,36081008700,36005001600,58.55
4308090,36081008700,36005006400,80.73
4308092,36081008700,36005020100,114.99
4308095,36081008700,36061031100,121.67
4308098,36081008700,36005017100,114.19
4308103,36081008700,36005022902,118.84
4308114,36081008700,36005016300,110.01
4308116,36081008700,36005015700,99.08
4308120,36081008700,36005016100,97.66
4308122,36081008700,36005006000,92.09
4308125,36081008700,36061000202,68.09
4308126,36081008700,36061000600,70.72
4308128,36081008700,36061001600,68.02
4308133,36081008700,36061001001,64.27
4308136,36081008700,36061001002,60.78
4308165,36081008700,36061003601,60.57
4308175,36081008700,36061006500,66.9
4308180,36081008700,36061003200,54.06
4308181,36081008700,36061002000,55.98
4308183,36081008700,36061002400,50.56
4308198,36081008700,36047051500,68.59
4308199,36081008700,36047051700,64.6
4308203,36081008700,36047059100,70.33
4308224,36081008700,36061005600,45.65
4308291,36081008700,36061010601,45.46
4308293,36081008700,36081002500,30.88
4308296,36081008700,36061008603,41.28
4308303,36081008700,36061011201,60.71
4308307,36081008700,36061007900,73.57
4308310,36081008700,36061005200,52.61
4308313,36081008700,36061008300,68.06
4308315,36081008700,36061014900,68.3
4308329,36081008700,36061015700,62.3
4308330,36081008700,36061015900,69.24
4308333,36081008700,36061016300,65.5
4308352,36081008700,36061014500,71.33
4308364,36081008700,36061010602,47.35
4308365,36081008700,36061011600,43.54
4308368,36081008700,36081003700,17.02
4308374,36081008700,36061012400,37.18
4308410,36081008700,36081008700,0.0
4308431,36081008700,36061016700,62.51
4308447,36081008700,36047042900,108.14
4308464,36081008700,36081066501,99.15
4308468,36081008700,36081051100,83.69
4308491,36081008700,36081026700,65.17
4308527,36081008700,36081038302,114.55
4308550,36081008700,36081033100,72.17
4308551,36081008700,36081092900,153.09
4308575,36081008700,36081038301,102.44
4308578,36081008700,36081094500,152.54
4308579,36081008700,36081093900,153.32
4310786,36081009900,36061026500,143.11
4310787,36081009900,36061027500,150.73
4310791,36081009900,36061014300,61.84
4310794,36081009900,36061014402,36.84
4310795,36081009900,36061015200,38.79
4310801,36081009900,36061015802,47.11
4310802,36081009900,36061016002,51.03
4310804,36081009900,36061016200,49.0
4310808,36081009900,36061017800,60.68
4310816,36081009900,36081009900,0.0
4310819,36081009900,36061017100,76.37
4310821,36081009900,36061017500,77.26
4310826,36081009900,36061017900,75.29
4310828,36081009900,36061018300,72.62
4310831,36081009900,36061018700,73.9
4310833,36081009900,36061019100,77.33
4310835,36081009900,36061019500,80.97
4310836,36081009900,36061019900,84.38
4310839,36081009900,36061019701,82.1
4310841,36081009900,36061020300,88.36
4310843,36081009900,36061020500,89.89
4310849,36081009900,36061021100,93.98
4310852,36081009900,36061022302,105.02
4310854,36081009900,36061022301,101.6
4310855,36081009900,36061022500,106.14
4310856,36081009900,36061022900,109.96
4310860,36081009900,36061023300,113.97
4310862,36081009900,36061023700,117.26
4310863,36081009900,36061024100,122.59
4310866,36081009900,36061024700,128.15
4310868,36081009900,36061025500,137.39
4310877,36081009900,36061019200,65.85
4310881,36081009900,36061019800,74.65
4310889,36081009900,36061024200,75.89
4310893,36081009900,36061021000,87.38
4310895,36081009900,36061024000,40.05
4310907,36081009900,36005003700,78.71
4310908,36081009900,36005003500,79.33
4310912,36081009900,36005002400,84.51
4310923,36081009900,36061021703,97.55
4310937,36081009900,36061023100,108.69
4310938,36081009900,36061023600,106.76
4310970,36081009900,36061023501,113.34
4310973,36081009900,36005018900,113.65
4310980,36081009900,36061024500,125.46
4310983,36081009900,36061025100,129.3
4310994,36081009900,36005000200,68.58
4310995,36081009900,36005000400,58.57
4311002,36081009900,36005004800,93.61
4311003,36081009900,36005001600,74.28
4311012,36081009900,36005006400,96.46
4311024,36081009900,36005020100,126.69
4311027,36081009900,36061031100,137.4
4311030,36081009900,36005017100,120.64
4311035,36081009900,36005022902,125.31
4311042,36081009900,36061027300,148.42
4311051,36081009900,36005016300,118.52
4311053,36081009900,36005015700,114.81
4311057,36081009900,36005016100,113.39
4311063,36081009900,36005006000,107.82
4311064,36081009900,36005035900,116.71
4311066,36081009900,36005036300,117.59
4311069,36081009900,36005039500,132.03
4311075,36081009900,36061027700,151.18
4311079,36081009900,36005024300,140.41
4311083,36081009900,36005038100,136.91
4311086,36081009900,36005033400,125.84
4311089,36081009900,36061001002,76.51
4311106,36081009900,36061003601,76.3
4311110,36081009900,36061006500,82.63
4311115,36081009900,36061003200,69.79
4311116,36081009900,36061002000,71.71
4311118,36081009900,36061002400,66.29
4311133,36081009900,36047051500,84.33
4311134,36081009900,36047051700,80.33
4311138,36081009900,36047059100,86.06
4311159,36081009900,36061005600,61.38
4311219,36081009900,36061010601,61.19
4311221,36081009900,36081002500,41.69
4311224,36081009900,36061008603,57.01
4311231,36081009900,36061011201,76.44
4311235,36081009900,36061007900,89.3
4311237,36081009900,36061005200,68.34
4311240,36081009900,36061008300,83.79
4311241,36081009900,36061014900,84.03
4311255,36081009900,36061015700,78.03
4311256,36081009900,36061015900,84.97
4311259,36081009900,36061016300,81.23
4311275,36081009900,36061014500,87.06
4311286,36081009900,36061010602,63.08
4311287,36081009900,36061011600,59.27
4311290,36081009900,36081003700,29.75
4311296,36081009900,36061012400,52.91
4311332,36081009900,36081008700,16.46
4311353,36081009900,36061016700,78.24
4311369,36081009900,36047042900,122.56
4311386,36081009900,36081066501,100.67
4311390,36081009900,36081051100,86.41
4311412,36081009900,36081026700,65.37
4311448,36081009900,36081038302,108.19
4311471,36081009900,36081033100,65.24
4311472,36081009900,36081092900,146.73
4311504,36081009900,36081038301,96.07
4311508,36081009900,36081104700,127.76
4311509,36081009900,36081103900,138.97
4311510,36081009900,36081097300,152.24
4311511,36081009900,36081094500,146.18
4311512,36081009900,36081093900,146.96
4311513,36081009900,36005011000,125.37
4315129,36005037600,36061026500,103.17
4315132,36005037600,36061027500,98.93
4315134,36005037600,36061028700,83.57
4315146,36005037600,36005042500,22.11
4315149,36005037600,36005041900,20.7
4315152,36005037600,36005037600,0.0
4315157,36005037600,36005037800,9.06
4315166,36005037600,36005042300,17.71
4315168,36005037600,36005042100,22.82
4315173,36005037600,36005030900,67.47
4315181,36005037600,36005028100,33.05
4315197,36005037600,36005045101,38.01
4315199,36005037600,36005045102,42.73
4315202,36005037600,36005041800,35.16
4315206,36005037600,36061023300,127.84
4315208,36005037600,36061023700,125.19
4315209,36005037600,36061024100,120.25
4315210,36005037600,36061024700,118.46
4315212,36005037600,36061025500,111.64
4315214,36005037600,36061021000,129.53
4315220,36005037600,36005003700,110.06
4315221,36005037600,36005003500,107.79
4315224,36005037600,36005002400,81.28
4315240,36005037600,36061023100,125.35
4315241,36005037600,36061023600,116.84
4315273,36005037600,36061023501,118.95
4315276,36005037600,36005018900,103.58
4315283,36005037600,36061024500,114.24
4315286,36005037600,36061025100,109.81
4315297,36005037600,36005000200,88.84
4315298,36005037600,36005000400,89.98
4315305,36005037600,36005004800,71.23
4315306,36005037600,36005001600,76.33
4315315,36005037600,36005006400,60.6
4315345,36005037600,36005020100,91.92
4315348,36005037600,36061031100,100.48
4315351,36005037600,36005017100,75.78
4315356,36005037600,36005022902,72.98
4315363,36005037600,36061027300,99.65
4315372,36005037600,36005016300,69.45
4315374,36005037600,36005015700,69.89
4315378,36005037600,36005016100,65.03
4315384,36005037600,36005006000,53.49
4315385,36005037600,36005035900,61.45
4315387,36005037600,36005036300,54.57
4315390,36005037600,36005039500,58.25
4315396,36005037600,36061027700,89.25
4315397,36005037600,36061028100,94.14
4315401,36005037600,36005024300,70.47
4315407,36005037600,36005025100,63.23
4315412,36005037600,36005025300,56.24
4315419,36005037600,36005038100,58.39
4315431,36005037600,36005022401,27.33
4315432,36005037600,36005033400,26.03
4315444,36005037600,36005026300,56.41
4315446,36005037600,36005040100,47.3
4315448,36005037600,36005026500,52.03
4315449,36005037600,36061029500,81.19
4315450,36005037600,36061030300,70.8
4315451,36005037600,36061029700,78.02
4315456,36005037600,36005026702,47.66
4315458,36005037600,36005040900,31.05
4315460,36005037600,36005029301,70.04
4315461,36005037600,36005030100,65.63
4315462,36005037600,36005029500,52.43
4315467,36005037600,36005027900,39.59
4315476,36005037600,36005029600,45.45
4315479,36005037600,36005022403,27.24
4315480,36005037600,36005024800,34.7
4315493,36005037600,36005035800,31.99
4315495,36005037600,36005036000,31.89
4315496,36005037600,36005035600,35.28
4315522,36005037600,36005027600,63.31
4315526,36005037600,36005045600,57.43
4315532,36005037600,36005011000,102.04
4315545,36005037600,36005050400,153.91
4315559,36005037600,36005027402,85.48
4315593,36005024800,36061026500,98.93
4315595,36005024800,36061027500,96.08
4315596,36005024800,36061028700,81.21
4315605,36005024800,36005042500,43.48
4315608,36005024800,36005041900,50.22
4315611,36005024800,36005037600,34.7
4315616,36005024800,36005037800,41.84
4315625,36005024800,36005042300,51.23
4315627,36005024800,36005042100,56.34
4315632,36005024800,36005030900,99.84
4315640,36005024800,36005028100,65.42
4315656,36005024800,36005045101,70.99
4315658,36005024800,36005045102,75.71
4315661,36005024800,36005041800,66.03
4315665,36005024800,36061022900,123.9
4315666,36005024800,36061023300,121.74
4315668,36005024800,36061023700,119.48
4315669,36005024800,36061024100,114.54
4315670,36005024800,36061024700,112.75
4315672,36005024800,36061025500,106.68
4315673,36005024800,36061019200,118.67
4315675,36005024800,36061024200,114.15
4315679,36005024800,36061021000,114.26
4315680,36005024800,36061024000,124.98
4315690,36005024800,36005003700,90.82
4315691,36005024800,36005003500,88.55
4315695,36005024800,36005002400,60.89
4315703,36005024800,36061021703,127.93
4315717,36005024800,36061023100,118.49
4315718,36005024800,36061023600,108.86
4315750,36005024800,36061023501,113.05
4315753,36005024800,36005018900,96.12
4315760,36005024800,36061024500,108.53
4315763,36005024800,36061025100,104.12
4315774,36005024800,36005000200,68.21
4315775,36005024800,36005000400,69.34
4315782,36005024800,36005004800,50.84
4315783,36005024800,36005001600,55.69
4315792,36005024800,36005006400,40.21
4315822,36005024800,36005020100,86.22
4315825,36005024800,36061031100,94.78
4315828,36005024800,36005017100,67.44
4315833,36005024800,36005022902,64.64
4315840,36005024800,36061027300,96.8
4315849,36005024800,36005016300,55.42
4315851,36005024800,36005015700,50.65
4315855,36005024800,36005016100,45.78
4315861,36005024800,36005006000,34.24
4315862,36005024800,36005035900,42.21
4315864,36005024800,36005036300,39.46
4315867,36005024800,36005039500,47.65
4315873,36005024800,36061027700,86.4
4315874,36005024800,36061028100,91.29
4315878,36005024800,36005024300,65.59
4315884,36005024800,36005025100,59.76
4315889,36005024800,36005025300,53.39
4315896,36005024800,36005038100,51.49
4315908,36005024800,36005022401,12.01
4315909,36005024800,36005033400,13.69
4315921,36005024800,36005026300,54.18
4315923,36005024800,36005040100,46.97
4315925,36005024800,36005026500,51.95
4315926,36005024800,36061029500,81.14
4315927,36005024800,36061030300,76.73
4315928,36005024800,36061029700,80.83
4315933,36005024800,36005026702,58.88
4315935,36005024800,36005040900,57.73
4315937,36005024800,36005029301,91.16
4315938,36005024800,36005030100,90.11
4315939,36005024800,36005029500,83.14
4315944,36005024800,36005027900,69.73
4315953,36005024800,36005029600,19.89
4315956,36005024800,36005022403,10.38
4315957,36005024800,36005024800,0.0
4315970,36005024800,36005035800,38.06
4315972,36005024800,36005036000,26.84
4315973,36005024800,36005035600,32.72
4315976,36005024800,36081033100,181.0
4315977,36005024800,36081092900,261.92
4315995,36005024800,36005027600,40.41
4315999,36005024800,36005045600,66.18
4316007,36005024800,36081103900,254.17
4316008,36005024800,36081097300,267.44
4316010,36005024800,36081094500,261.37
4316011,36005024800,36081093900,262.15
4316012,36005024800,36005011000,74.37
4316022,36005024800,36005050400,162.66
4316031,36005024800,36005027402,58.15
4316052,36005024800,36081099705,288.5
4316061,36005024800,36081099100,280.12
4320209,36005022401,36061026500,89.64
4320212,36005022401,36061027500,86.78
4320214,36005022401,36061028700,71.92
4320224,36005022401,36005042500,36.11
4320227,36005022401,36005041900,42.85
4320230,36005022401,36005037600,27.33
4320235,36005022401,36005037800,35.34
4320244,36005022401,36005042300,44.73
4320246,36005022401,36005042100,49.62
4320251,36005022401,36005030900,92.47
4320259,36005022401,36005028100,58.05
4320275,36005022401,36005045101,64.59
4320277,36005022401,36005045102,69.3
4320280,36005022401,36005041800,61.48
4320284,36005022401,36061022301,121.36
4320285,36005022401,36061022500,118.17
4320286,36005022401,36061022900,115.14
4320287,36005022401,36061023300,112.84
4320289,36005022401,36061023700,110.19
4320290,36005022401,36061024100,105.25
4320292,36005022401,36061024700,103.46
4320294,36005022401,36061025500,97.39
4320296,36005022401,36061019200,111.86
4320298,36005022401,36061019800,115.45
4320302,36005022401,36061024200,107.34
4320306,36005022401,36061021000,107.45
4320307,36005022401,36061024000,118.16
4320317,36005022401,36005003700,84.01
4320318,36005022401,36005003500,81.74
4320322,36005022401,36005002400,55.77
4320333,36005022401,36061021703,119.17
4320347,36005022401,36061023100,109.73
4320348,36005022401,36061023600,100.1
4320380,36005022401,36061023501,103.95
4320383,36005022401,36005018900,86.83
4320390,36005022401,36061024500,99.24
4320393,36005022401,36061025100,94.83
4320404,36005022401,36005000200,63.33
4320405,36005022401,36005000400,64.46
4320412,36005022401,36005004800,45.71
4320413,36005022401,36005001600,50.81
4320422,36005022401,36005006400,35.08
4320452,36005022401,36005020100,76.92
4320455,36005022401,36061031100,85.48
4320458,36005022401,36005017100,58.14
4320463,36005022401,36005022902,55.34
4320470,36005022401,36061027300,87.5
4320479,36005022401,36005016300,47.81
4320481,36005022401,36005015700,43.83
4320485,36005022401,36005016100,38.97
4320491,36005022401,36005006000,27.43
4320492,36005022401,36005035900,35.4
4320494,36005022401,36005036300,31.99
4320497,36005022401,36005039500,38.36
4320503,36005022401,36061027700,77.11
4320504,36005022401,36061028100,82.0
4320508,36005022401,36005024300,56.29
4320514,36005022401,36005025100,50.46
4320519,36005022401,36005025300,44.1
4320526,36005022401,36005038100,42.2
4320538,36005022401,36005022401,0.0
4320539,36005022401,36005033400,4.59
4320551,36005022401,36005026300,44.89
4320553,36005022401,36005040100,37.68
4320555,36005022401,36005026500,42.66
4320556,36005022401,36061029500,71.85
4320557,36005022401,36061030300,67.44
4320558,36005022401,36061029700,71.54
4320563,36005022401,36005026702,49.59
4320565,36005022401,36005040900,50.04
4320567,36005022401,36005029301,81.86
4320568,36005022401,36005030100,80.82
4320569,36005022401,36005029500,73.84
4320574,36005022401,36005027900,62.36
4320583,36005022401,36005029600,30.2
4320586,36005022401,36005022403,6.34
4320587,36005022401,36005024800,12.01
4320600,36005022401,36005035800,44.0
4320602,36005022401,36005036000,37.08
4320603,36005022401,36005035600,42.96
4320605,36005022401,36081033100,176.12
4320606,36005022401,36081092900,257.04
4320625,36005022401,36005027600,50.72
4320629,36005022401,36005045600,69.44
4320637,36005022401,36081103900,249.29
4320638,36005022401,36081097300,262.56
4320640,36005022401,36081094500,256.49
4320641,36005022401,36081093900,257.27
4320642,36005022401,36005011000,79.95
4320652,36005022401,36005050400,165.92
4320660,36005022401,36005027402,67.52
4320681,36005022401,36081099100,275.24
4321134,36005035800,36061026500,126.19
4321135,36005035800,36061027500,121.95
4321136,36005035800,36061028700,106.94
4321145,36005035800,36005042500,45.49
4321148,36005035800,36005041900,44.08
4321151,36005035800,36005037600,31.99
4321156,36005035800,36005037800,29.84
4321165,36005035800,36005042300,41.09
4321167,36005035800,36005042100,46.2
4321172,36005035800,36005030900,90.84
4321180,36005035800,36005028100,56.42
4321196,36005035800,36005045101,47.89
4321198,36005035800,36005045102,52.61
4321201,36005035800,36005041800,41.36
4321209,36005035800,36005002400,97.66
4321245,36005035800,36005018900,125.14
4321262,36005035800,36005000200,104.98
4321263,36005035800,36005000400,105.42
4321270,36005035800,36005004800,87.61
4321271,36005035800,36005001600,92.46
4321280,36005035800,36005006400,76.97
4321309,36005035800,36005020100,114.94
4321312,36005035800,36061031100,123.5
4321315,36005035800,36005017100,96.45
4321320,36005035800,36005022902,93.66
4321327,36005035800,36061027300,122.67
4321336,36005035800,36005016300,86.12
4321338,36005035800,36005015700,86.56
4321342,36005035800,36005016100,81.7
4321348,36005035800,36005006000,70.16
4321349,36005035800,36005035900,78.12
4321351,36005035800,36005036300,71.24
4321354,36005035800,36005039500,76.67
4321360,36005035800,36061027700,112.27
4321361,36005035800,36061028100,117.16
4321365,36005035800,36005024300,93.48
4321371,36005035800,36005025100,86.25
4321376,36005035800,36005025300,79.26
4321383,36005035800,36005038100,80.51
4321395,36005035800,36005022401,44.0
4321396,36005035800,36005033400,42.7
4321408,36005035800,36005026300,79.78
4321410,36005035800,36005040100,70.68
4321412,36005035800,36005026500,75.41
4321413,36005035800,36061029500,104.57
4321414,36005035800,36061030300,94.18
4321415,36005035800,36061029700,101.39
4321420,36005035800,36005026702,71.04
4321422,36005035800,36005040900,54.43
4321424,36005035800,36005029301,93.42
4321425,36005035800,36005030100,89.01
4321426,36005035800,36005029500,75.81
4321431,36005035800,36005027900,62.96
4321440,36005035800,36005029600,30.6
4321443,36005035800,36005022403,43.62
4321444,36005035800,36005024800,38.06
4321457,36005035800,36005035800,0.0
4321459,36005035800,36005036000,15.29
4321460,36005035800,36005035600,14.36
4321462,36005035800,36081092900,298.0
4321487,36005035800,36005027600,45.15
4321491,36005035800,36005045600,32.25
4321497,36005035800,36081097300,303.52
4321499,36005035800,36081094500,297.45
4321500,36005035800,36081093900,298.23
4321501,36005035800,36005011000,96.22
4321513,36005035800,36005050400,128.73
4321524,36005035800,36005027402,67.33
4321921,36005035600,36061027500,121.74
4321922,36005035600,36061028700,106.88
4321930,36005035600,36005042500,50.41
4321933,36005035600,36005041900,49.0
4321936,36005035600,36005037600,35.28
4321941,36005035600,36005037800,35.57
4321950,36005035600,36005042300,46.01
4321952,36005035600,36005042100,51.12
4321957,36005035600,36005030900,95.77
4321965,36005035600,36005028100,61.35
4321981,36005035600,36005045101,58.04
4321983,36005035600,36005045102,62.75
4321986,36005035600,36005041800,51.51
4321994,36005035600,36005002400,90.44
4322046,36005035600,36005000200,96.02
4322047,36005035600,36005000400,96.46
4322054,36005035600,36005004800,80.44
4322055,36005035600,36005001600,83.5
4322064,36005035600,36005006400,71.36
4322093,36005035600,36005020100,114.6
4322096,36005035600,36061031100,123.16
4322099,36005035600,36005017100,95.82
4322104,36005035600,36005022902,93.02
4322111,36005035600,36061027300,122.46
4322120,36005035600,36005016300,85.48
4322122,36005035600,36005015700,82.51
4322126,36005035600,36005016100,77.65
4322132,36005035600,36005006000,66.11
4322133,36005035600,36005035900,74.08
