,origin,destination,minutes
1943362,17031051100,17031071400,54.38
1943364,17031051100,17031221600,34.94
1943366,17031051100,17031070700,22.82
1943367,17031051100,17031070600,28.23
1943370,17031051100,17031070101,49.21
1943371,17031051100,17031070500,31.59
1943372,17031051100,17031070400,33.15
1943373,17031051100,17031070300,36.93
1943374,17031051100,17031070200,42.03
1943375,17031051100,17031251500,142.04
1943376,17031051100,17031251200,132.62
1943380,17031051100,17031230600,95.11
1943382,17031051100,17031250800,115.57
1943384,17031051100,17031230500,86.62
1943386,17031051100,17031250200,106.44
1943387,17031051100,17031230400,77.86
1943388,17031051100,17031230300,71.91
1943391,17031051100,17031191100,95.61
1943393,17031051100,17031200401,81.43
1943394,17031051100,17031200300,73.79
1943395,17031051100,17031200200,71.25
1943396,17031051100,17031222900,69.93
1943397,17031051100,17031222800,67.64
1943398,17031051100,17031222700,63.09
1943399,17031051100,17031222600,57.26
1943402,17031051100,17031220901,66.47
1943404,17031051100,17031221100,55.8
1943406,17031051100,17031221200,50.68
1943407,17031051100,17031221300,45.88
1943410,17031051100,17031220702,53.31
1943411,17031051100,17031220602,45.64
1943413,17031051100,17031220400,36.02
1943414,17031051100,17031220300,32.41
1943415,17031051100,17031830900,25.47
1943416,17031051100,17031250400,130.61
1943420,17031051100,17031200100,62.69
1943425,17031051100,17031051400,6.39
1943427,17031051100,17031210700,31.14
1943428,17031051100,17031210800,24.22
1943430,17031051100,17031210900,21.81
1943432,17031051100,17031062600,15.94
1943434,17031051100,17031062800,23.11
1943437,17031051100,17031062900,28.12
1943438,17031051100,17031063000,33.25
1943440,17031051100,17031051100,0.0
1943442,17031051100,17031063100,37.58
1943445,17031051100,17031062300,19.62
1943446,17031051100,17031831100,46.78
1943447,17031051100,17031210100,25.94
1943448,17031051100,17031843700,8.84
1943452,17031051100,17031050700,9.65
1943454,17031051100,17031062000,34.99
1943455,17031051100,17031831900,17.25
1943456,17031051100,17031061901,39.79
1943457,17031051100,17031061500,24.35
1943459,17031051100,17031063303,50.35
1943460,17031051100,17031063200,43.78
1943461,17031051100,17031061902,40.08
1943462,17031051100,17031191301,122.59
1943464,17031051100,17031190601,112.12
1943465,17031051100,17031190702,96.86
1943471,17031051100,17031190200,78.25
1943474,17031051100,17031151100,85.02
1943476,17031051100,17031151002,71.84
1943477,17031051100,17031170200,110.07
1943485,17031051100,17031150300,95.29
1943486,17031051100,17031150200,86.5
1943487,17031051100,17031160200,69.71
1943488,17031051100,17031150501,118.33
1943490,17031051100,17031160100,77.28
1943491,17031051100,17031110502,102.7
1943493,17031051100,17031140400,80.34
1943495,17031051100,17031110200,117.19
1943496,17031051100,17031120400,90.78
1943497,17031051100,17031130200,92.8
1943499,17031051100,17031120300,110.87
1943500,17031051100,17031120200,129.13
1943503,17031051100,17031050600,16.61
1943505,17031051100,17031060300,21.96
1943507,17031051100,17031060400,27.58
1943509,17031051100,17031060900,42.73
1943512,17031051100,17031161200,62.74
1943514,17031051100,17031160800,41.09
1943515,17031051100,17031160700,33.61
1943516,17031051100,17031160900,49.6
1943517,17031051100,17031060500,33.4
1943518,17031051100,17031832100,41.25
1943521,17031051100,17031060800,51.07
1943523,17031051100,17031060200,32.3
1943524,17031051100,17031060100,35.94
1943526,17031051100,17031830700,55.95
1943527,17031051100,17031031400,54.97
1943531,17031051100,17031160602,40.25
1943533,17031051100,17031160601,45.45
1943535,17031051100,17031140602,64.34
1943536,17031051100,17031040800,38.58
1943537,17031051100,17031140800,51.62
1943538,17031051100,17031040900,32.85
1943544,17031051100,17031140500,69.96
1943546,17031051100,17031140100,59.61
1943547,17031051100,17031040201,49.01
1943549,17031051100,17031040300,61.24
1943550,17031051100,17031831800,72.97
1943552,17031051100,17031130100,93.48
1943553,17031051100,17031020802,76.83
1943554,17031051100,17031020901,78.77
1943555,17031051100,17031020902,80.25
1943556,17031051100,17031020702,81.44
1943560,17031051100,17031040700,43.43
1943563,17031051100,17031140302,75.41
1943564,17031051100,17031031700,50.16
1943565,17031051100,17031031800,44.87
1943567,17031051100,17031040402,44.7
1943569,17031051100,17031031100,60.31
1943570,17031051100,17031031200,65.66
1943571,17031051100,17031031300,69.51
1943572,17031051100,17031030900,61.02
1943573,17031051100,17031030703,73.72
1943575,17031051100,17031130300,83.03
1943576,17031051100,17031040100,53.1
1943577,17031051100,17031020701,72.49
1943579,17031051100,17031030800,67.93
1943580,17031051100,17031030706,77.76
1943584,17031051100,17031030400,70.25
1943585,17031051100,17031030500,77.24
1943586,17031051100,17031030604,84.78
1943587,17031051100,17031030601,87.91
1943588,17031051100,17031030101,91.7
1943590,17031051100,17031030102,94.9
1943591,17031051100,17031030200,87.63
1943592,17031051100,17031030103,95.9
1943596,17031051100,17031020500,88.86
1943597,17031051100,17031020301,99.14
1943598,17031051100,17031020302,96.03
1943600,17031051100,17031830600,91.86
1943601,17031051100,17031010502,103.89
1943603,17031051100,17031010400,105.88
1943604,17031051100,17031020400,97.04
1943605,17031051100,17031010701,101.29
1943607,17031051100,17031020200,107.56
1943609,17031051100,17031010201,110.36
1943610,17031051100,17031010202,109.22
1943611,17031051100,17031010501,109.38
1943612,17031051100,17031010300,115.75
1943979,17031160601,17031251600,136.39
1943980,17031160601,17031251700,129.98
1943981,17031160601,17031260300,129.49
1943982,17031160601,17031260200,126.21
1943984,17031160601,17031837100,103.14
1943985,17031160601,17031837800,114.07
1943986,17031160601,17031280400,117.05
1943987,17031160601,17031242800,95.92
1943989,17031160601,17031836800,107.83
1943990,17031160601,17031231500,103.76
1943991,17031160601,17031836700,94.45
1943992,17031160601,17031842100,107.27
1943993,17031160601,17031231200,96.71
1943994,17031160601,17031243000,101.26
1943995,17031160601,17031243100,103.41
1943997,17031160601,17031243300,108.61
1944001,17031160601,17031242400,91.84
1944005,17031160601,17031242200,95.53
1944008,17031160601,17031842300,104.29
1944009,17031160601,17031241100,78.49
1944010,17031160601,17031081000,120.11
1944011,17031160601,17031838300,111.79
1944014,17031160601,17031241400,85.92
1944015,17031160601,17031842200,106.95
1944016,17031160601,17031241600,90.0
1944017,17031160601,17031241500,85.16
1944018,17031160601,17031231100,92.54
1944020,17031160601,17031836600,87.92
1944021,17031160601,17031230700,87.54
1944022,17031160601,17031240900,81.7
1944028,17031160601,17031240600,70.94
1944029,17031160601,17031240500,74.88
1944030,17031160601,17031240300,77.81
1944031,17031160601,17031240200,80.91
1944032,17031160601,17031230100,67.45
1944033,17031160601,17031240800,67.72
1944034,17031160601,17031240700,69.84
1944037,17031160601,17031081202,124.39
1944038,17031160601,17031080100,117.41
1944039,17031160601,17031832400,65.93
1944040,17031160601,17031831000,73.34
1944041,17031160601,17031222200,68.77
1944042,17031160601,17031832600,91.78
1944047,17031160601,17031071600,96.11
1944048,17031160601,17031071500,102.62
1944050,17031160601,17031832300,69.33
1944051,17031160601,17031832500,76.67
1944052,17031160601,17031071000,81.94
1944054,17031160601,17031071200,86.54
1944055,17031160601,17031071400,93.99
1944057,17031160601,17031221600,61.28
1944059,17031160601,17031070700,63.81
1944060,17031160601,17031070600,69.22
1944063,17031160601,17031070101,88.83
1944064,17031160601,17031070500,71.21
1944065,17031160601,17031070400,72.77
1944066,17031160601,17031070300,76.54
1944067,17031160601,17031070200,81.65
1944069,17031160601,17031251200,134.77
1944073,17031160601,17031230600,96.99
1944075,17031160601,17031250800,117.43
1944077,17031160601,17031230500,88.51
1944079,17031160601,17031250200,108.29
1944080,17031160601,17031230400,79.74
1944081,17031160601,17031230300,73.93
1944084,17031160601,17031191100,97.46
1944086,17031160601,17031200401,83.31
1944087,17031160601,17031200300,75.67
1944088,17031160601,17031200200,73.13
1944089,17031160601,17031222900,71.81
1944090,17031160601,17031222800,69.66
1944091,17031160601,17031222700,65.82
1944092,17031160601,17031222600,62.58
1944095,17031160601,17031220901,68.35
1944097,17031160601,17031221100,58.52
1944099,17031160601,17031221200,55.54
1944100,17031160601,17031221300,55.78
1944103,17031160601,17031220702,55.2
1944104,17031160601,17031220602,47.66
1944106,17031160601,17031220400,45.27
1944107,17031160601,17031220300,47.82
1944108,17031160601,17031830900,47.8
1944110,17031160601,17031250400,132.47
1944114,17031160601,17031200100,64.47
1944119,17031160601,17031051400,50.24
1944121,17031160601,17031210700,35.34
1944122,17031160601,17031210800,34.3
1944124,17031160601,17031210900,38.88
1944126,17031160601,17031062600,57.26
1944128,17031160601,17031062800,62.72
1944131,17031160601,17031062900,67.74
1944132,17031160601,17031063000,72.87
1944134,17031160601,17031051100,45.45
1944136,17031160601,17031063100,76.61
1944139,17031160601,17031062300,59.24
1944140,17031160601,17031831100,40.29
1944141,17031160601,17031210100,24.9
1944142,17031160601,17031843700,36.74
1944146,17031160601,17031050700,44.21
1944148,17031160601,17031062000,72.24
1944149,17031160601,17031831900,48.99
1944150,17031160601,17031061901,75.41
1944151,17031160601,17031061500,56.09
1944153,17031160601,17031063303,89.96
1944154,17031160601,17031063200,83.16
1944155,17031160601,17031061902,78.83
1944156,17031160601,17031250500,147.83
1944157,17031160601,17031191301,124.45
1944159,17031160601,17031831600,135.3
1944161,17031160601,17031190601,113.9
1944162,17031160601,17031190702,98.72
1944165,17031160601,17031180100,125.99
1944169,17031160601,17031190200,79.54
1944170,17031160601,17031171000,112.64
1944173,17031160601,17031151100,79.26
1944175,17031160601,17031151002,66.12
1944177,17031160601,17031170200,89.7
1944182,17031160601,17031170100,96.87
1944188,17031160601,17031150300,60.13
1944189,17031160601,17031150200,52.44
1944190,17031160601,17031160200,34.84
1944191,17031160601,17031150501,83.17
1944193,17031160601,17031160100,42.12
1944194,17031160601,17031110502,67.55
1944197,17031160601,17031110300,86.97
1944198,17031160601,17031140400,44.67
1944200,17031160601,17031110200,82.03
1944202,17031160601,17031100300,119.76
1944203,17031160601,17031120400,55.62
1944204,17031160601,17031130200,55.41
1944206,17031160601,17031100100,95.34
1944207,17031160601,17031120300,75.34
1944208,17031160601,17031100200,110.93
1944209,17031160601,17031120200,93.97
1944210,17031160601,17031120100,112.02
1944216,17031160601,17031050600,37.22
1944218,17031160601,17031060300,41.79
1944220,17031160601,17031060400,47.52
1944222,17031160601,17031060900,68.95
1944225,17031160601,17031161200,57.03
1944227,17031160601,17031160800,21.1
1944228,17031160601,17031160700,12.67
1944229,17031160601,17031160900,30.16
1944230,17031160601,17031060500,50.22
1944231,17031160601,17031832100,60.25
1944234,17031160601,17031060800,64.54
1944236,17031160601,17031060200,38.27
1944237,17031160601,17031060100,43.07
1944239,17031160601,17031830700,53.97
1944240,17031160601,17031031400,60.82
1944244,17031160601,17031160602,5.44
1944246,17031160601,17031160601,0.0
1944248,17031160601,17031140602,24.29
1944249,17031160601,17031040800,16.32
1944250,17031160601,17031140800,8.15
1944251,17031160601,17031040900,25.78
1944257,17031160601,17031140500,34.29
1944259,17031160601,17031140100,17.58
1944260,17031160601,17031040201,27.36
1944262,17031160601,17031040300,26.83
1944263,17031160601,17031831800,32.94
1944265,17031160601,17031130100,57.95
1944266,17031160601,17031020802,56.09
1944267,17031160601,17031020901,65.34
1944268,17031160601,17031020902,69.48
1944269,17031160601,17031020702,51.87
1944275,17031160601,17031040700,19.92
1944278,17031160601,17031140302,36.87
1944279,17031160601,17031031700,47.81
1944280,17031160601,17031031800,42.32
1944282,17031160601,17031040402,42.02
1944284,17031160601,17031031100,57.76
1944285,17031160601,17031031200,63.22
1944286,17031160601,17031031300,67.53
1944287,17031160601,17031030900,56.95
1944288,17031160601,17031030703,70.84
1944290,17031160601,17031130300,43.41
1944291,17031160601,17031040100,46.93
1944292,17031160601,17031020701,40.44
1944294,17031160601,17031030800,64.2
1944295,17031160601,17031030706,74.34
1944299,17031160601,17031030400,63.77
1944300,17031160601,17031030500,70.78
1944301,17031160601,17031030604,78.76
1944302,17031160601,17031030601,81.77
1944303,17031160601,17031030101,85.25
1944305,17031160601,17031030102,88.44
1944306,17031160601,17031030200,81.17
1944307,17031160601,17031030103,89.45
1944311,17031160601,17031020500,75.44
1944312,17031160601,17031020301,69.21
1944313,17031160601,17031020302,76.39
1944315,17031160601,17031830600,85.39
1944316,17031160601,17031010502,97.41
1944318,17031160601,17031010400,99.42
1944319,17031160601,17031020400,83.57
1944320,17031160601,17031010701,91.24
1944322,17031160601,17031020200,80.83
1944324,17031160601,17031010201,97.7
1944325,17031160601,17031010202,102.74
1944326,17031160601,17031010100,110.74
1944331,17031160601,17031010501,102.91
1944332,17031160601,17031010300,109.27
1944691,17031050700,17031251600,140.92
1944692,17031050700,17031251700,134.17
1944693,17031050700,17031271800,120.5
1944695,17031050700,17031837300,123.27
1944696,17031050700,17031282800,109.86
1944698,17031050700,17031838200,104.59
1944699,17031050700,17031283200,112.95
1944701,17031050700,17031270500,131.68
1944703,17031050700,17031271300,118.19
1944704,17031050700,17031271200,112.67
1944705,17031050700,17031837400,109.06
1944706,17031050700,17031833300,110.93
1944707,17031050700,17031832900,105.3
1944709,17031050700,17031838000,97.12
1944711,17031050700,17031260300,133.35
1944712,17031050700,17031260200,129.83
1944715,17031050700,17031280800,101.73
1944718,17031050700,17031833100,96.72
1944719,17031050700,17031837100,102.77
1944720,17031050700,17031281900,95.83
1944721,17031050700,17031320400,111.31
1944722,17031050700,17031839100,99.21
1944723,17031050700,17031837800,91.69
1944724,17031050700,17031280400,87.38
1944725,17031050700,17031833000,91.61
1944726,17031050700,17031242800,81.81
1944728,17031050700,17031836800,108.98
1944729,17031050700,17031231500,107.2
1944730,17031050700,17031836700,95.28
1944731,17031050700,17031842100,111.55
1944732,17031050700,17031231200,101.21
1944733,17031050700,17031243000,74.17
1944734,17031050700,17031243100,73.75
1944736,17031050700,17031243300,75.57
1944738,17031050700,17031280100,92.64
1944739,17031050700,17031320100,109.95
1944741,17031050700,17031081800,82.42
1944745,17031050700,17031242400,71.26
1944749,17031050700,17031081403,101.04
1944750,17031050700,17031081402,103.96
1944751,17031050700,17031081401,97.69
1944753,17031050700,17031242200,65.86
1944756,17031050700,17031842300,70.96
1944757,17031050700,17031241100,63.44
1944758,17031050700,17031081300,92.36
1944759,17031050700,17031081201,85.19
1944760,17031050700,17031081000,80.22
1944762,17031050700,17031838300,74.32
1944765,17031050700,17031241400,56.25
1944766,17031050700,17031842200,69.78
1944767,17031050700,17031241600,56.75
1944768,17031050700,17031241500,54.93
1944769,17031050700,17031231100,95.31
1944771,17031050700,17031836600,88.94
1944772,17031050700,17031230700,93.11
1944773,17031050700,17031240900,78.62
1944779,17031050700,17031240600,55.88
1944780,17031050700,17031240500,53.13
1944781,17031050700,17031240300,48.15
1944782,17031050700,17031240200,49.23
1944783,17031050700,17031230100,69.71
1944784,17031050700,17031240800,64.5
1944785,17031050700,17031240700,60.66
1944788,17031050700,17031081202,83.25
1944789,17031050700,17031080100,76.05
1944790,17031050700,17031832400,54.32
1944791,17031050700,17031831000,43.67
1944792,17031050700,17031222200,47.48
1944793,17031050700,17031832600,51.98
1944798,17031050700,17031071600,54.75
1944799,17031050700,17031071500,61.26
1944801,17031050700,17031832300,39.66
1944802,17031050700,17031832500,37.66
1944803,17031050700,17031071000,40.58
1944805,17031050700,17031071200,45.18
1944806,17031050700,17031071400,52.63
1944808,17031050700,17031221600,41.12
1944810,17031050700,17031070700,25.85
1944811,17031050700,17031070600,28.03
1944814,17031050700,17031070101,47.46
1944815,17031050700,17031070500,29.84
1944816,17031050700,17031070400,31.4
1944817,17031050700,17031070300,35.18
1944818,17031050700,17031070200,40.29
1944819,17031050700,17031251200,140.23
1944822,17031050700,17031230600,103.4
1944824,17031050700,17031250800,124.39
1944826,17031050700,17031230500,95.24
1944828,17031050700,17031250200,115.75
1944829,17031050700,17031230400,86.19
1944830,17031050700,17031230300,79.98
1944833,17031050700,17031191100,104.95
1944835,17031050700,17031200401,90.77
1944836,17031050700,17031200300,83.13
1944837,17031050700,17031200200,80.59
1944838,17031050700,17031222900,78.7
1944839,17031050700,17031222800,75.75
1944840,17031050700,17031222700,70.72
1944841,17031050700,17031222600,64.87
1944844,17031050700,17031220901,75.81
1944846,17031050700,17031221100,63.91
1944848,17031050700,17031221200,58.32
1944849,17031050700,17031221300,53.52
1944852,17031050700,17031220702,62.65
1944853,17031050700,17031220602,54.98
1944855,17031050700,17031220400,44.11
1944856,17031050700,17031220300,40.09
1944857,17031050700,17031830900,34.98
1944858,17031050700,17031250400,139.95
1944862,17031050700,17031200100,72.03
1944867,17031050700,17031051400,16.04
1944869,17031050700,17031210700,40.49
1944870,17031050700,17031210800,33.57
1944872,17031050700,17031210900,31.15
1944874,17031050700,17031062600,15.9
1944876,17031050700,17031062800,21.36
1944879,17031050700,17031062900,26.37
1944880,17031050700,17031063000,31.5
1944882,17031050700,17031051100,9.65
1944884,17031050700,17031063100,35.59
1944887,17031050700,17031062300,17.87
1944888,17031050700,17031831100,53.07
1944889,17031050700,17031210100,35.28
1944890,17031050700,17031843700,14.79
1944894,17031050700,17031050700,0.0
1944896,17031050700,17031062000,31.23
1944897,17031050700,17031831900,7.62
1944898,17031050700,17031061901,34.4
1944899,17031050700,17031061500,14.72
1944901,17031050700,17031063303,48.61
1944902,17031050700,17031063200,42.03
1944903,17031050700,17031061902,37.82
1944905,17031050700,17031190702,106.2
1944910,17031050700,17031190200,87.59
1944912,17031050700,17031151100,92.11
1944914,17031050700,17031151002,78.93
1944921,17031050700,17031150300,96.07
1944922,17031050700,17031150200,87.55
1944923,17031050700,17031160200,70.49
1944925,17031050700,17031160100,78.06
1944926,17031050700,17031110502,103.48
1944928,17031050700,17031140400,81.13
1944930,17031050700,17031120400,91.56
1944931,17031050700,17031130200,91.73
1944933,17031050700,17031120300,106.04
1944934,17031050700,17031120200,127.56
1944937,17031050700,17031050600,7.83
1944939,17031050700,17031060300,12.34
1944941,17031050700,17031060400,17.95
1944943,17031050700,17031060900,33.29
1944946,17031050700,17031161200,69.84
1944948,17031050700,17031160800,41.87
1944949,17031050700,17031160700,33.84
1944950,17031050700,17031160900,50.38
1944951,17031050700,17031060500,23.77
1944952,17031050700,17031832100,31.8
1944955,17031050700,17031060800,41.62
1944957,17031050700,17031060200,22.68
1944958,17031050700,17031060100,26.31
1944960,17031050700,17031830700,46.32
1944961,17031050700,17031031400,45.52
1944965,17031050700,17031160602,39.01
1944967,17031050700,17031160601,44.21
1944969,17031050700,17031140602,63.78
1944970,17031050700,17031040800,33.74
1944971,17031050700,17031140800,46.79
1944972,17031050700,17031040900,28.02
1944978,17031050700,17031140500,70.74
1944980,17031050700,17031140100,54.77
1944981,17031050700,17031040201,44.17
1944983,17031050700,17031040300,56.41
1944984,17031050700,17031831800,68.13
1944986,17031050700,17031130100,88.64
1944987,17031050700,17031020802,71.99
1944988,17031050700,17031020901,73.93
1944989,17031050700,17031020902,70.94
1944990,17031050700,17031020702,76.61
1944994,17031050700,17031040700,38.59
1944997,17031050700,17031140302,74.24
1944998,17031050700,17031031700,40.53
1944999,17031050700,17031031800,35.3
1945001,17031050700,17031040402,38.16
1945003,17031050700,17031031100,50.73
1945004,17031050700,17031031200,56.03
1945005,17031050700,17031031300,60.06
1945006,17031050700,17031030900,51.64
1945007,17031050700,17031030703,64.09
1945009,17031050700,17031130300,78.2
1945010,17031050700,17031040100,46.55
1945011,17031050700,17031020701,67.66
1945013,17031050700,17031030800,58.36
1945014,17031050700,17031030706,68.31
1945018,17031050700,17031030400,60.92
1945019,17031050700,17031030500,67.67
1945020,17031050700,17031030604,75.21
1945021,17031050700,17031030601,78.28
1945022,17031050700,17031030101,82.14
1945024,17031050700,17031030102,85.33
1945025,17031050700,17031030200,78.06
1945026,17031050700,17031030103,86.34
1945030,17031050700,17031020500,82.61
1945031,17031050700,17031020301,94.31
1945032,17031050700,17031020302,91.19
1945034,17031050700,17031830600,82.56
1945035,17031050700,17031010502,94.33
1945037,17031050700,17031010400,96.31
1945038,17031050700,17031020400,92.2
1945039,17031050700,17031010701,91.98
1945041,17031050700,17031020200,102.72
1945043,17031050700,17031010201,101.05
1945044,17031050700,17031010202,99.91
1945045,17031050700,17031010501,100.07
1945046,17031050700,17031010300,106.44
1945406,17031831900,17031251700,141.61
1945407,17031831900,17031271800,125.71
1945409,17031831900,17031282800,112.08
1945411,17031831900,17031838200,106.81
1945413,17031831900,17031283200,110.14
1945414,17031831900,17031270500,139.11
1945416,17031831900,17031271300,125.63
1945417,17031831900,17031271200,120.11
1945418,17031831900,17031837400,116.5
1945419,17031831900,17031833300,108.1
1945420,17031831900,17031832900,102.49
1945422,17031831900,17031838000,103.29
1945423,17031831900,17031260300,140.79
1945424,17031831900,17031260200,137.27
1945427,17031831900,17031280800,109.17
1945430,17031831900,17031833100,93.88
1945431,17031831900,17031837100,110.21
1945432,17031831900,17031281900,92.89
1945433,17031831900,17031320400,108.38
1945434,17031831900,17031839100,96.28
1945435,17031831900,17031837800,97.98
1945436,17031831900,17031280400,86.67
1945437,17031831900,17031833000,88.78
1945438,17031831900,17031242800,89.24
1945440,17031831900,17031836800,116.42
1945441,17031831900,17031231500,114.64
1945442,17031831900,17031836700,102.72
1945443,17031831900,17031842100,118.99
1945444,17031831900,17031231200,108.65
1945445,17031831900,17031243000,80.47
1945446,17031831900,17031243100,75.28
1945448,17031831900,17031243300,72.73
1945450,17031831900,17031280100,89.8
1945451,17031831900,17031320100,105.66
1945453,17031831900,17031081800,79.49
1945457,17031831900,17031242400,77.66
1945461,17031831900,17031081403,96.75
1945462,17031831900,17031081402,99.66
1945463,17031831900,17031081401,93.39
1945465,17031831900,17031242200,67.4
1945468,17031831900,17031842300,68.12
1945469,17031831900,17031241100,70.88
1945470,17031831900,17031081300,88.07
1945471,17031831900,17031081201,80.89
1945472,17031831900,17031081000,75.93
1945474,17031831900,17031838300,71.29
1945477,17031831900,17031241400,60.38
1945478,17031831900,17031842200,66.85
1945479,17031831900,17031241600,53.92
1945480,17031831900,17031241500,52.29
1945481,17031831900,17031231100,102.75
1945483,17031831900,17031836600,96.39
1945484,17031831900,17031230700,100.55
1945485,17031831900,17031240900,86.06
1945491,17031831900,17031240600,63.33
1945492,17031831900,17031240500,60.44
1945493,17031831900,17031240300,51.48
1945494,17031831900,17031240200,46.59
1945495,17031831900,17031230100,77.16
1945496,17031831900,17031240800,71.94
1945497,17031831900,17031240700,68.11
1945500,17031831900,17031081202,78.96
1945501,17031831900,17031080100,71.76
1945502,17031831900,17031832400,61.76
1945503,17031831900,17031831000,49.34
1945504,17031831900,17031222200,54.8
1945505,17031831900,17031832600,47.68
1945510,17031831900,17031071600,50.45
1945511,17031831900,17031071500,56.96
1945513,17031831900,17031832300,45.47
1945514,17031831900,17031832500,33.37
1945515,17031831900,17031071000,36.28
1945517,17031831900,17031071200,40.88
1945518,17031831900,17031071400,48.33
1945520,17031831900,17031221600,48.56
1945522,17031831900,17031070700,25.15
1945523,17031831900,17031070600,23.73
1945526,17031831900,17031070101,41.32
1945527,17031831900,17031070500,25.55
1945528,17031831900,17031070400,27.11
1945529,17031831900,17031070300,30.88
1945530,17031831900,17031070200,35.99
1945533,17031831900,17031230600,110.84
1945535,17031831900,17031250800,131.82
1945537,17031831900,17031230500,102.69
1945539,17031831900,17031250200,123.19
1945540,17031831900,17031230400,93.62
1945541,17031831900,17031230300,87.42
1945544,17031831900,17031191100,112.56
1945546,17031831900,17031200401,98.35
1945547,17031831900,17031200300,90.73
1945548,17031831900,17031200200,88.19
1945549,17031831900,17031222900,86.14
1945550,17031831900,17031222800,83.19
1945551,17031831900,17031222700,78.16
1945552,17031831900,17031222600,72.31
1945555,17031831900,17031220901,83.29
1945557,17031831900,17031221100,71.34
1945559,17031831900,17031221200,65.76
1945560,17031831900,17031221300,60.96
1945563,17031831900,17031220702,70.26
1945564,17031831900,17031220602,62.59
1945566,17031831900,17031220400,51.55
1945567,17031831900,17031220300,47.53
1945568,17031831900,17031830900,42.42
1945572,17031831900,17031200100,79.64
1945577,17031831900,17031051400,23.63
1945579,17031831900,17031210700,48.09
1945580,17031831900,17031210800,41.17
1945582,17031831900,17031210900,38.75
1945584,17031831900,17031062600,14.69
1945586,17031831900,17031062800,17.07
1945589,17031831900,17031062900,22.08
1945590,17031831900,17031063000,27.21
1945592,17031831900,17031051100,17.25
1945594,17031831900,17031063100,27.97
1945597,17031831900,17031062300,11.54
1945598,17031831900,17031831100,60.02
1945599,17031831900,17031210100,42.89
1945600,17031831900,17031843700,22.41
1945604,17031831900,17031050700,7.62
1945606,17031831900,17031062000,23.6
1945607,17031831900,17031831900,0.0
1945608,17031831900,17031061901,26.77
1945609,17031831900,17031061500,7.1
1945611,17031831900,17031063303,41.32
1945612,17031831900,17031063200,34.52
1945613,17031831900,17031061902,30.2
1945615,17031831900,17031190702,113.81
1945620,17031831900,17031190200,95.2
1945622,17031831900,17031151100,99.06
1945624,17031831900,17031151002,85.88
1945631,17031831900,17031150300,103.03
1945632,17031831900,17031150200,94.51
1945633,17031831900,17031160200,77.44
1945635,17031831900,17031160100,85.01
1945636,17031831900,17031110502,110.44
1945638,17031831900,17031140400,88.08
1945640,17031831900,17031120400,98.52
1945641,17031831900,17031130200,96.51
1945643,17031831900,17031120300,110.81
1945644,17031831900,17031120200,132.34
1945647,17031831900,17031050600,12.62
1945649,17031831900,17031060300,10.16
1945651,17031831900,17031060400,10.35
1945653,17031831900,17031060900,25.66
1945656,17031831900,17031161200,76.79
1945658,17031831900,17031160800,48.82
1945659,17031831900,17031160700,40.79
1945660,17031831900,17031160900,57.34
1945661,17031831900,17031060500,16.14
1945662,17031831900,17031832100,24.18
1945665,17031831900,17031060800,34.0
1945667,17031831900,17031060200,18.9
1945668,17031831900,17031060100,18.71
1945670,17031831900,17031830700,38.74
1945671,17031831900,17031031400,37.9
1945675,17031831900,17031160602,43.79
1945677,17031831900,17031160601,48.99
1945679,17031831900,17031140602,68.56
1945680,17031831900,17031040800,38.52
1945681,17031831900,17031140800,51.57
1945682,17031831900,17031040900,32.8
1945688,17031831900,17031140500,77.7
1945690,17031831900,17031140100,59.55
1945691,17031831900,17031040201,48.95
1945693,17031831900,17031040300,61.18
1945694,17031831900,17031831800,72.91
1945696,17031831900,17031130100,93.42
1945697,17031831900,17031020802,76.77
1945698,17031831900,17031020901,78.71
1945699,17031831900,17031020902,71.27
1945700,17031831900,17031020702,81.39
1945704,17031831900,17031040700,43.37
1945707,17031831900,17031140302,79.02
1945708,17031831900,17031031700,32.96
1945709,17031831900,17031031800,30.93
1945711,17031831900,17031040402,42.93
1945713,17031831900,17031031100,43.96
1945714,17031831900,17031031200,48.46
1945715,17031831900,17031031300,52.43
1945716,17031831900,17031030900,49.02
1945717,17031831900,17031030703,56.52
1945719,17031831900,17031130300,82.98
1945720,17031831900,17031040100,51.33
1945721,17031831900,17031020701,72.44
1945723,17031831900,17031030800,51.6
1945724,17031831900,17031030706,60.69
1945728,17031831900,17031030400,58.46
1945729,17031831900,17031030500,60.91
1945730,17031831900,17031030604,67.63
1945731,17031831900,17031030601,70.7
1945732,17031831900,17031030101,74.62
1945734,17031831900,17031030102,77.89
1945735,17031831900,17031030200,71.3
1945736,17031831900,17031030103,78.92
1945740,17031831900,17031020500,82.94
1945741,17031831900,17031020301,99.09
1945742,17031831900,17031020302,95.97
1945744,17031831900,17031830600,77.53
1945745,17031831900,17031010502,87.57
1945747,17031831900,17031010400,89.55
1945748,17031831900,17031020400,92.79
1945749,17031831900,17031010701,91.78
1945751,17031831900,17031020200,107.5
1945753,17031831900,17031010201,101.38
1945754,17031831900,17031010202,96.68
1945755,17031831900,17031010501,93.38
1945756,17031831900,17031010300,99.75
1945758,17031140800,17031251700,136.85
1945759,17031140800,17031242800,102.79
1945761,17031140800,17031231500,110.63
1945762,17031140800,17031836700,101.33
1945763,17031140800,17031842100,114.14
1945764,17031140800,17031231200,103.59
1945765,17031140800,17031243000,108.14
1945766,17031140800,17031243100,110.28
